index,discriptions,mapped_rating
8455,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn nhưng giao hàng hơi chậm,0
8456,giày đẹp hơn mong có tờ giấy cám ơn nhỏ k là gì nhưng thấy có sự quan shop mua may bán,0
8457,hàg xấu quá shop nên để đúg giá tiền rồi thích sale bao nhieu sale với lai dép k như hìh đăg,1
8458,cuốn sách dở cách hành văn lủng củng thất vọng khi nhận được sách mùi của sách giống như sách cũ trang sách rất mỏng,1
8459,chất lượng sản phẩm rất kém rất không đáng tiền shop phục vụ rất kém mua về cái nhưg cái có nam châm sút ra hết không thể nào sử dụng đc lần sau shop có bán cho ai thì nên kiểm hàg kỹ trc khi gửi nha shop tôi mua ốp k nhưng k hề dùng đc coi như bài học k bao giờ dám mua sho nữa,1
8460,chất lượng tốt lưỡi kiếm bằng inox cứng và dau,0
8461,hàng kép chất lượng mua con cá cho bé sài đc con con hư,0
8462,đóng hàng chắc chắn giáo hàng sieu nhah giá rẻ sp đc,0
8463,shop phục vụ rất tốt sp này khi đặt nên đặt rộng hơn size đi cho thoải mái,0
8464,chất lượng sản phẩm tuyệt vời m ới mua thấy gói kĩ lưỡng và sp hk hư hỏng,0
8465,sản phẩm đóng gói không hộp bao bì sơ sài,1
8466,gửi không đúng sản phẩm lừa gạt hay sao vậy,1
8467,mua bảo vệ máy giặt lồng ngang giao lồng đứng gương thì bị vỡ,1
8468,đóng gói sản phẩm rất đẹp và chắc chắn giao hang sieu nhanh bim mới,0
8469,ốp rẻ đẹp ship nhanh chất lượng phục vụ tốt ❤️ sẽ mua dài dài mong sẽ sale nhiều hơn để hốt tiếp kaka,0
8470,size hơi nhỏ chặt k đi đc,1
8471,chất lượng sản phẩm tuyệt vời đẹp lắm cơ mà giống cgai quá,0
8472,chất lượng ok nhưng hơi dơ,0
8473,đóng gói sản phẩm rất đẹp và rất rất chắc chắn chắc đến mực không thể bẹp luôn bọc kĩ quá k biết hàng mình có gì luôn thời gian giao hàng siêu siêu nhanh k kịp trở tay lấy hàng,0
8474,này thì máy say god god very god chị nhé,0
8476,shop đóng gói sản phẩm chắc chắn tinh dầu không bị đổ bóc gói hàng ra đã thấy mùi bưởi tư vấn rất nhiệt tình,0
8478,chất lượng sản phẩm rất sạc không vào trong máy có rất nhiều tin nhắn cũ làm ăn quá kém phím bấm thì mòn,1
8479,shop phục vụ rất tốt nhưng mặt đồng hồ k giống như mình đã đặt,0
8480,củ sạc đẹp lắm sạc cũng nhanh đóng gói sản phẩm rất đẹp và chắc chắn,0
8481,đóng gói sản phẩm rất đẹp và chắc chắn dùng dc tuần mới vào review da mịn căng lcl chưa td nhiều giảm thâm và mụn rõ rệt k biết dùng lâu có hại j không mà thấy thích quá huhu,0
8482,hóng mãi đóng gói sp đẹp mắt bọc rất rất kỹ haiz,0
8483,đồ hàng mã mua về để trưng bày,1
8484,vô cùng hài lòng c giáo hàng nhanh sản phẩm tốt tóm lại vô cùng thích ơn shop nhiêu hì em biết tại bưu điện ship lâu chứ shop giao hàng cưc nhanh chỉ sau ngày,0
8485,chất lượng sản phẩm kém đóng gói sản phẩm kém không đáng tiền,1
8486,thời gian lưu mùi rất lâu sáng dùng mà chiều tối tan làm vẫn thoảng mùi,0
8487,chất lượng sản phẩm tuyệt vời hàng chuẩn shop phục vụ rất tốt m rất hài lòng thanks shop 👍,0
8488,sản phẩm chất lượng và giao hàng rất nhanh rất đáng tiền,0
8489,áo rộng hơn so với bảng size mình đặt màu xanh đậm shop lại giao màu xanh nước biển,1
8490,sản phẩm đẹp như hình độ bền thì thời gian moi pk,0
8491,đóng gói sp tốt giao hàng nhanh chất lượng thì chưa dùng lâu mà lịch thì thấy k chạy rồi,0
8492,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh không còn từ gì miêu tả miêu tả nữa xuất sắc ai có ý định mua thì chọn đúng shop rồi nhé rẻ lại còn bền nữa chứ,0
8493,áo không đúng màu yêu cầu lấy đỏ lại giao hồng,1
8494,hang tot nhung de xem lai roi danh gia sao,1
8495,đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn,0
8497,bé bú k lên sữa,1
8498,áo tệ quá logo không y như hình kém chất lượng,1
8499,bên dép bị bong mất hình,1
8500,chất lượng sản phẩm tuyệt vời tiền nào của đấy chất lượng sản phẩm tuyệt vời,0
8501,chất lượng quá là kém,1
8502,chất lượng sản phẩm tuyệt vời rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh,0
8503,có thể không gây nên cơn sốt như những thế hệ trước,1
8504,chất lượng tuyệt đẹp form giày rất chắc chắn có cái thẻ giảm giá lun lần sau sẽ mua tiếp,0
8505,chất lượng sp tốt nhưng shop ship quá lâu,1
8506,giao hàng nhầm size chăm sóc khác hàng cực chán,1
8507,đặt cây màu vàng cây màu hồng mà shop ship cây màu xanh nhưng ks vẫn vote sao,0
8508,kẹo ngon hạn sử dụng đến tận cho shop ạ,0
8509,giao hàng chậm giao thiếu,1
8510,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp rất đáng tiền shop phục vụ rất tốt,0
8511,chất lượng sản phẩm tuyệt vời rất đẹp nhẹ đi cực kì êm chân đóng gói sản phẩm rất đẹp và chắc chắn shop này đóng goi cực đẹp luôn thùng không có vết móp luôn dán băng keo thẳng đều đẹp không như mấy shop khác dán tùm lum rất đáng tiền thời gian giao hàng rất nhanh,0
8512,i plus thì nghe bảo chống nước chán bạn ah mình mới lấy con xs mà mới ngày bị hở mặt kính đang gửi lại ra xem bên tcs trả lời thế nào,1
8514,shop treo đầu dê bán thịt chó,1
8515,chất mask mỏng tinh chất thấm khá nhanh cấp ẩm tốt sáng dậy da e k thấy đổ dầu nhiều quá,0
8517,shop phục vụ tốt hàng giao nhanh nhưng k giống sp hada mình thường dùng cho lắm phần kem bị ngả màu hơi bết chưa thực sự hài lòng,1
8518,máy nóng nhanh mới test thử đã tróc sơn phía trong không biết dùng có bền không nhưng mà giá quá đẹp so với chất lượng rồi,0
8519,chất lượng sản phẩm tuyệt vời y chang bộ sạc đập hộp redmi note đóng gói sản phẩm rất đẹp và chắc chắn,0
8520,đây đúng là một quyết định lịch sử đem lại niềm tin tưởng cho người dân vào trách nhiệm của quốc hội,1
8521,giày như trong hình ❤,1
8522,chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn,0
8523,giao hàng quá quá lâu mặt kính không kín hết màn hình quá thất vọng,1
8524,chuột rất tốt shop nhiệt tình mình rất hài lòng,0
8525,quá tuyệt vời lun shop vui vẻ nữa,0
8526,chất lượng sản phẩm quá tuyệt với rất đáng tiền nên mua mọi người ạ,0
8527,chất lượng sản phẩm tuyệt vời ăn ngon nhiều hạt siêu hao,0
8528,mình đã nhận sp đúng size màu như hình ảnh chất lượng tốt so với giá mình rất ưng,0
8529,son chuẩn lên màu rất đẹp mua có thỏi lại phải đặt thêm thỏi nữa,0
8530,hàng fake mong shop sẽ hoàn trả hàng,1
8531,ngon lắm mà giá phải chăng nữa,0
8532,k đẹp hẳn như trg ảnh nhg đáng tiền,0
8533,shop để sp k mình thấy vậy vô mua bộ ngày vừa rồi shiper gọi cho mình hết k đúng như trên web lúc đặt mình ra nhận hàng khui ra thì có bộ đen size chất lượng cũng đc mà áo gì size cho cấp mặc hả áo đó để vứt chứ mặc gì nữa,1
8534,usb ghi là chuẩn nhưng tốc độ giao tiếp dữ liệu quá chậm thua xa cái pny mình đã từng mua,1
8535,trước khi đặt hàng đã ghi chú cho shop là chọn gửi cái màu đen nhưng shop lại gửi màu trắng lúc quảng cáo là nokia sim có nắp lưng cũng bằng nhôm như hàng nokia nhưng khi nhận thì nắp lưng bằng nhựa sơn nhũ trắng giả nhôm nắp nhựa ọp ẹp tháo ra nắp vào lần gẫy hết nẫy là hàng,1
8536,vải và kiểu dáng đẹp chất lượng sản phẩm tuyệt vời,0
8537,chất lượng sản phẩm rất kém đã vay sẹt bin thi không vo đổi hàng lại thi không đua tiền cho ng ta lam an nhu vay mắt khách hêt ma co bao nhieu đồng đâu chi k thoi ma con vay do nếu so tiền nhieu thi sao đây moi ng đung nên mua hàng bên shop day nua nhe,1
8539,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản hơi ẩu chút,0
8541,đẹp lắm ạ xinh ơi là xinh em phải mua thêm cho cả nhà mỗi người đôi hihi,0
8542,lên màu hồng cánh sen chưa chuẩn màu mình ưng lắm nhưng son thơm k khô môi,0
8543,shop đóng thừa viên nén mặt nạ miniso rồi nhé hàng thì mua lần thứ nên khỏi phải bàn về chất lượng,0
8544,tôi cũng mong lắm nếu như các vị lãnh đạo nói được và làm được,1
8545,chất lượng sản phẩm tuyệt vời chủ shop hỗ trợ rất nhiệt tình máy rẻ mà chất lượng quá là tốt mua cái này là cái thứ rồi được tặng cả ốp lưng và dán cường lực rất đẹp thời gian giao hàng rất nhanh,0
8546,w youtube com watch v ei amp amp feature share biên trong sạc dụ phong power bank nguoi mua sac dụ phong vao day ma xem nhe hom qua minh nhan dc hang va cai ket that bat ng,1
8547,hàng ổn nhưng tay mình hơi to lúc nhét tay vào bao tay thì bị kẹt ở phần cổ tay mong là sẽ giãn khi mang nhiều,0
8549,đậu nành giống như bị mốc còn mấy loại khác ăn rất dở không ngon lại k dc giòn nói chung rất tệ,1
8550,mình đánh giá cao thái độ phục vụ của shop mình hỏi rất nhìu nhưng shop vẫn tư vấn rất chi là nhiệt tình lun ạ từ khi bít về shop là toàn oder ở đây thui,0
8551,chất lượng sản phẩm tuyệt vời mỗi tội có hộp giày bị móp,0
8552,đặt ip plus đưa ip,1
8553,k thì như vây là quá lịch sự r thanks mặc dù mink mong chờ hơn nv,0
8554,quá thất vọng vì shop không nói đến hàng auth hay fake shop lên flash sale nhưng bán hàng cận date cho khách mua hàng từ đầu tháng giao hàng sản suất từ thử hỏi trong tháng ai dùng hết đc chai này mng cẩn thận khi mua hàng từ shop này,1
8555,sách đọc hay lém ý mới đóng gói cẩn thận giao hàng nhanh,0
8557,hàng giả không có hình ông già in trên mặt bánh bánh rất ngọt và ít phô mai,1
8558,bỏ tiền mua hàng chứ không có đi xin ai hàng giao chắc tiki không kiểm tra,1
8559,chất lượng sản phẩm tuyệt vời giày đẹp chuẩn sao,0
8560,shop phục vụ rất tốt rất đáng tiền shop phục vụ rất tốt thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh,0
8563,chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt tư vấn rất nhiệt tình rất đáng tiền lần đầu tiên mua giày qua mạng nhưng rất hài lòng cảm ơn shop sẽ ủng hộ shop nhiều mọi ng nên mua nhé,0
8564,đặt mua tiền thì trả mở ra thì k có hàng,1
8565,đẹp cảm thấy hài lòng,0
8566,sản phẩm đẹp vừa với tiền,0
8567,tuyệt vời hợp giá tiền,0
8568,hinh anh minh hoa mau qua it va kem soi dong không hap dan giong nhu mo ta va loi gioi thieu vi the gia ban qua dat không xung dang voi so tien toi rat tiec vi da mua online neu mua o nha sach thi co le toi se không mua vi toi co the xem qua noi dung hinh anh minh hoa,1
8569,rất đẹp rất chắc chắn,0
8570,mua về đeo thì ok mà chất lượng chống nước quá kém đi mưa là vào nước chất lượng sản phẩm kém,1
8571,đóng gói sản phẩm rất đẹp và chắc chắn tai nghe hay quên mình không bảo màu đen k,0
8572,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt shop phục vụ rất tốt thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh,0
8573,sản phẩm tạm đc hạt nhỏ lần này không ngon bằng lần trước,1
8574,kích thước sản phẩm không đúng với giới thiệu,1
8575,không hiểu do chất lượng hàng hay do vận chuyển mở hàng ra bốn góc đều bị bung sơn có cả gỗ ép tơi tả chán,1
